,accu_end_time,accu_value,num,stno,stntype,typhoon_cht_name,typhoon_name,typhoon,day,ts,pre_avg3,pre_accu3,pre_accu6,pre_accu12,pre_max3,pre_max6,pre_max12,pre_mean3,pre_mean6,pre_mean12
0,2015/7/9 10:00,2.0,201509,466880,cwbhr,翬,2015CHAN-HOM,CHAN-HOM,9,2015-07-09 10:00:00,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.666666666667,0.333333333333,0.166666666667
1,2015/7/9 11:00,1.0,201509,466880,cwbhr,翬,2015CHAN-HOM,CHAN-HOM,9,2015-07-09 11:00:00,3.0,3.0,3.0,3.0,2.0,2.0,2.0,1.0,0.5,0.25
2,2015/7/9 18:00,0.5,201509,466880,cwbhr,翬,2015CHAN-HOM,CHAN-HOM,9,2015-07-09 18:00:00,0.5,0.5,0.5,3.5,0.5,0.5,2.0,0.166666666667,0.0833333333333,0.291666666667
3,2015/7/9 23:59,2.0,201509,466880,cwbhr,翬,2015CHAN-HOM,CHAN-HOM,9,2015-07-09 23:59:00,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.666666666667,0.333333333333,0.166666666667
4,2015/7/10 1:00,5.0,201509,466880,cwbhr,翬,2015CHAN-HOM,CHAN-HOM,10,2015-07-10 01:00:00,5.0,5.0,5.0,5.5,5.0,5.0,5.0,1.66666666667,0.833333333333,0.458333333333
5,2015/7/10 2:00,5.5,201509,466880,cwbhr,翬,2015CHAN-HOM,CHAN-HOM,10,2015-07-10 02:00:00,10.5,10.5,10.5,11.0,5.5,5.5,5.5,3.5,1.75,0.916666666667
6,2015/7/10 3:00,9.5,201509,466880,cwbhr,翬,2015CHAN-HOM,CHAN-HOM,10,2015-07-10 03:00:00,20.0,20.0,20.0,20.5,9.5,9.5,9.5,6.66666666667,3.33333333333,1.70833333333
7,2015/7/10 4:00,9.0,201509,466880,cwbhr,翬,2015CHAN-HOM,CHAN-HOM,10,2015-07-10 04:00:00,24.0,24.0,29.0,29.5,9.5,9.5,9.5,8.0,4.83333333333,2.45833333333
8,2015/7/10 5:00,6.0,201509,466880,cwbhr,翬,2015CHAN-HOM,CHAN-HOM,10,2015-07-10 05:00:00,24.5,24.5,35.0,35.5,9.5,9.5,9.5,8.16666666667,5.83333333333,2.95833333333
9,2015/7/10 6:00,4.5,201509,466880,cwbhr,翬,2015CHAN-HOM,CHAN-HOM,10,2015-07-10 06:00:00,19.5,19.5,39.5,39.5,9.0,9.5,9.5,6.5,6.58333333333,3.29166666667
10,2015/7/10 8:00,0.5,201509,466880,cwbhr,翬,2015CHAN-HOM,CHAN-HOM,10,2015-07-10 08:00:00,5.0,5.0,29.5,40.0,4.5,9.5,9.5,1.66666666667,4.91666666667,3.33333333333
11,2015/7/10 10:00,1.0,201509,466880,cwbhr,翬,2015CHAN-HOM,CHAN-HOM,10,2015-07-10 10:00:00,1.5,1.5,12.0,41.0,1.0,6.0,9.5,0.5,2.0,3.41666666667
12,2015/7/10 11:00,1.0,201509,466880,cwbhr,翬,2015CHAN-HOM,CHAN-HOM,10,2015-07-10 11:00:00,2.0,2.0,7.0,42.0,1.0,4.5,9.5,0.666666666667,1.16666666667,3.5
13,2015/7/10 12:00,1.0,201509,466880,cwbhr,翬,2015CHAN-HOM,CHAN-HOM,10,2015-07-10 12:00:00,3.0,3.0,3.5,43.0,1.0,1.0,9.5,1.0,0.583333333333,3.58333333333
14,2015/7/10 13:00,4.5,201509,466880,cwbhr,翬,2015CHAN-HOM,CHAN-HOM,10,2015-07-10 13:00:00,6.5,6.5,8.0,42.5,4.5,4.5,9.5,2.16666666667,1.33333333333,3.54166666667
15,2015/7/10 14:00,8.0,201509,466880,cwbhr,翬,2015CHAN-HOM,CHAN-HOM,10,2015-07-10 14:00:00,13.5,13.5,15.5,45.0,8.0,8.0,9.5,4.5,2.58333333333,3.75
16,2015/7/10 15:00,1.5,201509,466880,cwbhr,翬,2015CHAN-HOM,CHAN-HOM,10,2015-07-10 15:00:00,14.0,14.0,17.0,37.0,8.0,8.0,9.0,4.66666666667,2.83333333333,3.08333333333
17,2015/7/10 16:00,3.0,201509,466880,cwbhr,翬,2015CHAN-HOM,CHAN-HOM,10,2015-07-10 16:00:00,12.5,12.5,19.0,31.0,8.0,8.0,8.0,4.16666666667,3.16666666667,2.58333333333
18,2015/7/10 17:00,4.0,201509,466880,cwbhr,翬,2015CHAN-HOM,CHAN-HOM,10,2015-07-10 17:00:00,8.5,8.5,22.0,29.0,4.0,8.0,8.0,2.83333333333,3.66666666667,2.41666666667
19,2015/7/10 18:00,9.0,201509,466880,cwbhr,翬,2015CHAN-HOM,CHAN-HOM,10,2015-07-10 18:00:00,16.0,16.0,30.0,33.5,9.0,9.0,9.0,5.33333333333,5.0,2.79166666667
20,2015/7/10 19:00,4.0,201509,466880,cwbhr,翬,2015CHAN-HOM,CHAN-HOM,10,2015-07-10 19:00:00,17.0,17.0,29.5,37.5,9.0,9.0,9.0,5.66666666667,4.91666666667,3.125
21,2015/7/10 20:00,6.5,201509,466880,cwbhr,翬,2015CHAN-HOM,CHAN-HOM,10,2015-07-10 20:00:00,19.5,19.5,28.0,43.5,9.0,9.0,9.0,6.5,4.66666666667,3.625
22,2015/7/10 21:00,2.0,201509,466880,cwbhr,翬,2015CHAN-HOM,CHAN-HOM,10,2015-07-10 21:00:00,12.5,12.5,28.5,45.5,6.5,9.0,9.0,4.16666666667,4.75,3.79166666667
23,2015/7/10 22:00,1.0,201509,466880,cwbhr,翬,2015CHAN-HOM,CHAN-HOM,10,2015-07-10 22:00:00,9.5,9.5,26.5,45.5,6.5,9.0,9.0,3.16666666667,4.41666666667,3.79166666667
24,2015/7/10 23:00,1.5,201509,466880,cwbhr,翬,2015CHAN-HOM,CHAN-HOM,10,2015-07-10 23:00:00,4.5,4.5,24.0,46.0,2.0,9.0,9.0,1.5,4.0,3.83333333333
25,2015/7/9 9:00,0.5,201509,466900,cwbhr,翬,2015CHAN-HOM,CHAN-HOM,9,2015-07-09 09:00:00,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.166666666667,0.0833333333333,0.0416666666667
26,2015/7/9 10:00,1.5,201509,466900,cwbhr,翬,2015CHAN-HOM,CHAN-HOM,9,2015-07-09 10:00:00,2.0,2.0,2.0,2.0,1.5,1.5,1.5,0.666666666667,0.333333333333,0.166666666667
27,2015/7/9 14:00,3.0,201509,466900,cwbhr,翬,2015CHAN-HOM,CHAN-HOM,9,2015-07-09 14:00:00,3.0,3.0,5.0,5.0,3.0,3.0,3.0,1.0,0.833333333333,0.416666666667
28,2015/7/9 15:00,9.0,201509,466900,cwbhr,翬,2015CHAN-HOM,CHAN-HOM,9,2015-07-09 15:00:00,12.0,12.0,13.5,14.0,9.0,9.0,9.0,4.0,2.25,1.16666666667
29,2015/7/9 16:00,3.0,201509,466900,cwbhr,翬,2015CHAN-HOM,CHAN-HOM,9,2015-07-09 16:00:00,15.0,15.0,15.0,17.0,9.0,9.0,9.0,5.0,2.5,1.41666666667
30,2015/7/9 17:00,2.0,201509,466900,cwbhr,翬,2015CHAN-HOM,CHAN-HOM,9,2015-07-09 17:00:00,14.0,14.0,17.0,19.0,9.0,9.0,9.0,4.66666666667,2.83333333333,1.58333333333
31,2015/7/9 20:00,1.0,201509,466900,cwbhr,翬,2015CHAN-HOM,CHAN-HOM,9,2015-07-09 20:00:00,1.0,1.0,15.0,20.0,1.0,9.0,9.0,0.333333333333,2.5,1.66666666667
32,2015/7/9 21:00,1.5,201509,466900,cwbhr,翬,2015CHAN-HOM,CHAN-HOM,9,2015-07-09 21:00:00,2.5,2.5,7.5,21.0,1.5,3.0,9.0,0.833333333333,1.25,1.75
33,2015/7/9 22:00,1.5,201509,466900,cwbhr,翬,2015CHAN-HOM,CHAN-HOM,9,2015-07-09 22:00:00,4.0,4.0,6.0,21.0,1.5,2.0,9.0,1.33333333333,1.0,1.75
34,2015/7/9 23:00,3.0,201509,466900,cwbhr,翬,2015CHAN-HOM,CHAN-HOM,9,2015-07-09 23:00:00,6.0,6.0,7.0,24.0,3.0,3.0,9.0,2.0,1.16666666667,2.0
35,2015/7/9 23:59,3.0,201509,466900,cwbhr,翬,2015CHAN-HOM,CHAN-HOM,9,2015-07-09 23:59:00,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,0.5,0.25
36,2015/7/10 1:00,0.5,201509,466900,cwbhr,翬,2015CHAN-HOM,CHAN-HOM,10,2015-07-10 01:00:00,3.5,3.5,7.5,24.5,3.0,3.0,9.0,1.16666666667,1.25,2.04166666667
37,2015/7/10 2:00,1.5,201509,466900,cwbhr,翬,2015CHAN-HOM,CHAN-HOM,10,2015-07-10 02:00:00,2.0,2.0,8.0,23.0,1.5,3.0,9.0,0.666666666667,1.33333333333,1.91666666667
38,2015/7/10 3:00,4.5,201509,466900,cwbhr,翬,2015CHAN-HOM,CHAN-HOM,10,2015-07-10 03:00:00,6.5,6.5,11.0,18.5,4.5,4.5,4.5,2.16666666667,1.83333333333,1.54166666667
39,2015/7/10 5:00,4.0,201509,466900,cwbhr,翬,2015CHAN-HOM,CHAN-HOM,10,2015-07-10 05:00:00,8.5,8.5,10.5,17.5,4.5,4.5,4.5,2.83333333333,1.75,1.45833333333
40,2015/7/10 6:00,3.5,201509,466900,cwbhr,翬,2015CHAN-HOM,CHAN-HOM,10,2015-07-10 06:00:00,7.5,7.5,14.0,21.0,4.0,4.5,4.5,2.5,2.33333333333,1.75
41,2015/7/10 7:00,1.0,201509,466900,cwbhr,翬,2015CHAN-HOM,CHAN-HOM,10,2015-07-10 07:00:00,8.5,8.5,14.5,22.0,4.0,4.5,4.5,2.83333333333,2.41666666667,1.83333333333
42,2015/7/10 10:00,0.5,201509,466900,cwbhr,翬,2015CHAN-HOM,CHAN-HOM,10,2015-07-10 10:00:00,0.5,0.5,9.0,18.5,0.5,4.0,4.5,0.166666666667,1.5,1.54166666667
43,2015/7/10 11:00,0.5,201509,466900,cwbhr,翬,2015CHAN-HOM,CHAN-HOM,10,2015-07-10 11:00:00,1.0,1.0,5.5,16.0,0.5,3.5,4.5,0.333333333333,0.916666666667,1.33333333333
44,2015/7/10 13:00,8.0,201509,466900,cwbhr,翬,2015CHAN-HOM,CHAN-HOM,10,2015-07-10 13:00:00,8.5,8.5,9.0,23.5,8.0,8.0,8.0,2.83333333333,1.5,1.95833333333
45,2015/7/10 14:00,1.5,201509,466900,cwbhr,翬,2015CHAN-HOM,CHAN-HOM,10,2015-07-10 14:00:00,9.5,9.5,10.5,23.5,8.0,8.0,8.0,3.16666666667,1.75,1.95833333333
46,2015/7/10 15:00,2.0,201509,466900,cwbhr,翬,2015CHAN-HOM,CHAN-HOM,10,2015-07-10 15:00:00,11.5,11.5,12.5,21.0,8.0,8.0,8.0,3.83333333333,2.08333333333,1.75
47,2015/7/10 16:00,0.5,201509,466900,cwbhr,翬,2015CHAN-HOM,CHAN-HOM,10,2015-07-10 16:00:00,4.0,4.0,12.5,21.5,2.0,8.0,8.0,1.33333333333,2.08333333333,1.79166666667
48,2015/7/10 17:00,4.5,201509,466900,cwbhr,翬,2015CHAN-HOM,CHAN-HOM,10,2015-07-10 17:00:00,7.0,7.0,16.5,22.0,4.5,8.0,8.0,2.33333333333,2.75,1.83333333333
49,2015/7/10 18:00,4.0,201509,466900,cwbhr,翬,2015CHAN-HOM,CHAN-HOM,10,2015-07-10 18:00:00,9.0,9.0,20.5,22.5,4.5,8.0,8.0,3.0,3.41666666667,1.875
50,2015/7/10 19:00,1.0,201509,466900,cwbhr,翬,2015CHAN-HOM,CHAN-HOM,10,2015-07-10 19:00:00,9.5,9.5,13.5,22.5,4.5,4.5,8.0,3.16666666667,2.25,1.875
51,2015/7/10 20:00,0.5,201509,466900,cwbhr,翬,2015CHAN-HOM,CHAN-HOM,10,2015-07-10 20:00:00,5.5,5.5,12.5,23.0,4.0,4.5,8.0,1.83333333333,2.08333333333,1.91666666667
52,2015/7/10 21:00,0.5,201509,466900,cwbhr,翬,2015CHAN-HOM,CHAN-HOM,10,2015-07-10 21:00:00,2.0,2.0,11.0,23.5,1.0,4.5,8.0,0.666666666667,1.83333333333,1.95833333333
53,2015/7/10 22:00,3.5,201509,466900,cwbhr,翬,2015CHAN-HOM,CHAN-HOM,10,2015-07-10 22:00:00,4.5,4.5,14.0,26.5,3.5,4.5,8.0,1.5,2.33333333333,2.20833333333
54,2015/7/10 23:00,0.5,201509,466900,cwbhr,翬,2015CHAN-HOM,CHAN-HOM,10,2015-07-10 23:00:00,4.5,4.5,10.0,26.5,3.5,4.0,8.0,1.5,1.66666666667,2.20833333333
55,2015/7/9 7:00,5.5,201509,466910,cwbhr,翬,2015CHAN-HOM,CHAN-HOM,9,2015-07-09 07:00:00,5.5,5.5,5.5,5.5,5.5,5.5,5.5,1.83333333333,0.916666666667,0.458333333333
56,2015/7/9 8:00,9.5,201509,466910,cwbhr,翬,2015CHAN-HOM,CHAN-HOM,9,2015-07-09 08:00:00,15.0,15.0,15.0,15.0,9.5,9.5,9.5,5.0,2.5,1.25
57,2015/7/9 9:00,7.0,201509,466910,cwbhr,翬,2015CHAN-HOM,CHAN-HOM,9,2015-07-09 09:00:00,22.0,22.0,22.0,22.0,9.5,9.5,9.5,7.33333333333,3.66666666667,1.83333333333
58,2015/7/9 17:00,2.5,201509,466910,cwbhr,翬,2015CHAN-HOM,CHAN-HOM,9,2015-07-09 17:00:00,2.5,2.5,2.5,24.5,2.5,2.5,9.5,0.833333333333,0.416666666667,2.04166666667
59,2015/7/9 18:00,1.0,201509,466910,cwbhr,翬,2015CHAN-HOM,CHAN-HOM,9,2015-07-09 18:00:00,3.5,3.5,3.5,25.5,2.5,2.5,9.5,1.16666666667,0.583333333333,2.125
60,2015/7/9 19:00,4.5,201509,466910,cwbhr,翬,2015CHAN-HOM,CHAN-HOM,9,2015-07-09 19:00:00,8.0,8.0,8.0,24.5,4.5,4.5,9.5,2.66666666667,1.33333333333,2.04166666667
61,2015/7/9 20:00,1.0,201509,466910,cwbhr,翬,2015CHAN-HOM,CHAN-HOM,9,2015-07-09 20:00:00,6.5,6.5,9.0,16.0,4.5,4.5,7.0,2.16666666667,1.5,1.33333333333
62,2015/7/9 21:00,2.0,201509,466910,cwbhr,翬,2015CHAN-HOM,CHAN-HOM,9,2015-07-09 21:00:00,7.5,7.5,11.0,11.0,4.5,4.5,4.5,2.5,1.83333333333,0.916666666667
63,2015/7/9 22:00,2.0,201509,466910,cwbhr,翬,2015CHAN-HOM,CHAN-HOM,9,2015-07-09 22:00:00,5.0,5.0,13.0,13.0,2.0,4.5,4.5,1.66666666667,2.16666666667,1.08333333333
64,2015/7/9 23:00,4.0,201509,466910,cwbhr,翬,2015CHAN-HOM,CHAN-HOM,9,2015-07-09 23:00:00,8.0,8.0,14.5,17.0,4.0,4.5,4.5,2.66666666667,2.41666666667,1.41666666667
65,2015/7/9 23:59,4.5,201509,466910,cwbhr,翬,2015CHAN-HOM,CHAN-HOM,9,2015-07-09 23:59:00,4.5,4.5,4.5,4.5,4.5,4.5,4.5,1.5,0.75,0.375
66,2015/7/10 1:00,11.0,201509,466910,cwbhr,翬,2015CHAN-HOM,CHAN-HOM,10,2015-07-10 01:00:00,15.0,15.0,20.0,28.0,11.0,11.0,11.0,5.0,3.33333333333,2.33333333333
67,2015/7/10 2:00,2.0,201509,466910,cwbhr,翬,2015CHAN-HOM,CHAN-HOM,10,2015-07-10 02:00:00,13.0,13.0,21.0,30.0,11.0,11.0,11.0,4.33333333333,3.5,2.5
68,2015/7/10 3:00,8.5,201509,466910,cwbhr,翬,2015CHAN-HOM,CHAN-HOM,10,2015-07-10 03:00:00,21.5,21.5,27.5,38.5,11.0,11.0,11.0,7.16666666667,4.58333333333,3.20833333333
69,2015/7/10 4:00,5.5,201509,466910,cwbhr,翬,2015CHAN-HOM,CHAN-HOM,10,2015-07-10 04:00:00,16.0,16.0,31.0,44.0,8.5,11.0,11.0,5.33333333333,5.16666666667,3.66666666667
70,2015/7/10 5:00,26.5,201509,466910,cwbhr,翬,2015CHAN-HOM,CHAN-HOM,10,2015-07-10 05:00:00,40.5,40.5,53.5,68.0,26.5,26.5,26.5,13.5,8.91666666667,5.66666666667
71,2015/7/10 6:00,13.0,201509,466910,cwbhr,翬,2015CHAN-HOM,CHAN-HOM,10,2015-07-10 06:00:00,45.0,45.0,66.5,80.0,26.5,26.5,26.5,15.0,11.0833333333,6.66666666667
72,2015/7/10 7:00,7.0,201509,466910,cwbhr,翬,2015CHAN-HOM,CHAN-HOM,10,2015-07-10 07:00:00,46.5,46.5,62.5,82.5,26.5,26.5,26.5,15.5,10.4166666667,6.875
73,2015/7/10 8:00,4.5,201509,466910,cwbhr,翬,2015CHAN-HOM,CHAN-HOM,10,2015-07-10 08:00:00,24.5,24.5,65.0,86.0,13.0,26.5,26.5,8.16666666667,10.8333333333,7.16666666667
74,2015/7/10 9:00,3.5,201509,466910,cwbhr,翬,2015CHAN-HOM,CHAN-HOM,10,2015-07-10 09:00:00,15.0,15.0,60.0,87.5,7.0,26.5,26.5,5.0,10.0,7.29166666667
75,2015/7/10 10:00,4.0,201509,466910,cwbhr,翬,2015CHAN-HOM,CHAN-HOM,10,2015-07-10 10:00:00,12.0,12.0,58.5,89.5,4.5,26.5,26.5,4.0,9.75,7.45833333333
76,2015/7/10 11:00,18.5,201509,466910,cwbhr,翬,2015CHAN-HOM,CHAN-HOM,10,2015-07-10 11:00:00,26.0,26.0,50.5,104.0,18.5,18.5,26.5,8.66666666667,8.41666666667,8.66666666667
77,2015/7/10 12:00,3.5,201509,466910,cwbhr,翬,2015CHAN-HOM,CHAN-HOM,10,2015-07-10 12:00:00,26.0,26.0,41.0,107.5,18.5,18.5,26.5,8.66666666667,6.83333333333,8.95833333333
78,2015/7/10 13:00,24.5,201509,466910,cwbhr,翬,2015CHAN-HOM,CHAN-HOM,10,2015-07-10 13:00:00,46.5,46.5,58.5,121.0,24.5,24.5,26.5,15.5,9.75,10.0833333333
79,2015/7/10 14:00,4.5,201509,466910,cwbhr,翬,2015CHAN-HOM,CHAN-HOM,10,2015-07-10 14:00:00,32.5,32.5,58.5,123.5,24.5,24.5,26.5,10.8333333333,9.75,10.2916666667
80,2015/7/10 15:00,10.5,201509,466910,cwbhr,翬,2015CHAN-HOM,CHAN-HOM,10,2015-07-10 15:00:00,39.5,39.5,65.5,125.5,24.5,24.5,26.5,13.1666666667,10.9166666667,10.4583333333
81,2015/7/10 16:00,4.0,201509,466910,cwbhr,翬,2015CHAN-HOM,CHAN-HOM,10,2015-07-10 16:00:00,19.0,19.0,65.5,124.0,10.5,24.5,26.5,6.33333333333,10.9166666667,10.3333333333
82,2015/7/10 17:00,10.5,201509,466910,cwbhr,翬,2015CHAN-HOM,CHAN-HOM,10,2015-07-10 17:00:00,25.0,25.0,57.5,108.0,10.5,24.5,24.5,8.33333333333,9.58333333333,9.0
83,2015/7/10 18:00,24.5,201509,466910,cwbhr,翬,2015CHAN-HOM,CHAN-HOM,10,2015-07-10 18:00:00,39.0,39.0,78.5,119.5,24.5,24.5,24.5,13.0,13.0833333333,9.95833333333
84,2015/7/10 19:00,11.0,201509,466910,cwbhr,翬,2015CHAN-HOM,CHAN-HOM,10,2015-07-10 19:00:00,46.0,46.0,65.0,123.5,24.5,24.5,24.5,15.3333333333,10.8333333333,10.2916666667
85,2015/7/10 20:00,2.0,201509,466910,cwbhr,翬,2015CHAN-HOM,CHAN-HOM,10,2015-07-10 20:00:00,37.5,37.5,62.5,121.0,24.5,24.5,24.5,12.5,10.4166666667,10.0833333333
86,2015/7/10 21:00,13.5,201509,466910,cwbhr,翬,2015CHAN-HOM,CHAN-HOM,10,2015-07-10 21:00:00,26.5,26.5,65.5,131.0,13.5,24.5,24.5,8.83333333333,10.9166666667,10.9166666667
87,2015/7/10 22:00,9.5,201509,466910,cwbhr,翬,2015CHAN-HOM,CHAN-HOM,10,2015-07-10 22:00:00,25.0,25.0,71.0,136.5,13.5,24.5,24.5,8.33333333333,11.8333333333,11.375
88,2015/7/10 23:00,0.5,201509,466910,cwbhr,翬,2015CHAN-HOM,CHAN-HOM,10,2015-07-10 23:00:00,23.5,23.5,61.0,118.5,13.5,24.5,24.5,7.83333333333,10.1666666667,9.875
89,2015/7/10 23:59,0.5,201509,466910,cwbhr,翬,2015CHAN-HOM,CHAN-HOM,10,2015-07-10 23:59:00,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.166666666667,0.0833333333333,0.0416666666667
90,2015/7/9 8:00,10.1,201509,466920,cwbhr,翬,2015CHAN-HOM,CHAN-HOM,9,2015-07-09 08:00:00,10.1,10.1,10.1,10.1,10.1,10.1,10.1,3.36666666667,1.68333333333,0.841666666667
91,2015/7/9 10:00,7.0,201509,466920,cwbhr,翬,2015CHAN-HOM,CHAN-HOM,9,2015-07-09 10:00:00,17.1,17.1,17.1,17.1,10.1,10.1,10.1,5.7,2.85,1.425
92,2015/7/9 11:00,0.5,201509,466920,cwbhr,翬,2015CHAN-HOM,CHAN-HOM,9,2015-07-09 11:00:00,7.5,7.5,17.6,17.6,7.0,10.1,10.1,2.5,2.93333333333,1.46666666667
93,2015/7/9 17:00,1.0,201509,466920,cwbhr,翬,2015CHAN-HOM,CHAN-HOM,9,2015-07-09 17:00:00,1.0,1.0,1.0,18.6,1.0,1.0,10.1,0.333333333333,0.166666666667,1.55
94,2015/7/9 19:00,1.0,201509,466920,cwbhr,翬,2015CHAN-HOM,CHAN-HOM,9,2015-07-09 19:00:00,2.0,2.0,2.0,19.6,1.0,1.0,10.1,0.666666666667,0.333333333333,1.63333333333
95,2015/7/9 22:00,0.5,201509,466920,cwbhr,翬,2015CHAN-HOM,CHAN-HOM,9,2015-07-09 22:00:00,0.5,0.5,2.5,3.0,0.5,1.0,1.0,0.166666666667,0.416666666667,0.25
96,2015/7/9 23:00,1.5,201509,466920,cwbhr,翬,2015CHAN-HOM,CHAN-HOM,9,2015-07-09 23:00:00,2.0,2.0,3.0,4.0,1.5,1.5,1.5,0.666666666667,0.5,0.333333333333
97,2015/7/9 23:59,0.5,201509,466920,cwbhr,翬,2015CHAN-HOM,CHAN-HOM,9,2015-07-09 23:59:00,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.166666666667,0.0833333333333,0.0416666666667
98,2015/7/10 1:00,8.8,201509,466920,cwbhr,翬,2015CHAN-HOM,CHAN-HOM,10,2015-07-10 01:00:00,10.3,10.3,10.8,12.8,8.8,8.8,8.8,3.43333333333,1.8,1.06666666667
99,2015/7/10 2:00,0.7,201509,466920,cwbhr,翬,2015CHAN-HOM,CHAN-HOM,10,2015-07-10 02:00:00,9.5,9.5,11.5,13.5,8.8,8.8,8.8,3.16666666667,1.91666666667,1.125
100,2015/7/10 3:00,0.7,201509,466920,cwbhr,翬,2015CHAN-HOM,CHAN-HOM,10,2015-07-10 03:00:00,10.2,10.2,12.2,14.2,8.8,8.8,8.8,3.4,2.03333333333,1.18333333333
101,2015/7/10 4:00,0.8,201509,466920,cwbhr,翬,2015CHAN-HOM,CHAN-HOM,10,2015-07-10 04:00:00,2.2,2.2,12.5,15.0,0.8,8.8,8.8,0.733333333333,2.08333333333,1.25
102,2015/7/10 5:00,6.8,201509,466920,cwbhr,翬,2015CHAN-HOM,CHAN-HOM,10,2015-07-10 05:00:00,8.3,8.3,17.8,20.8,6.8,8.8,8.8,2.76666666667,2.96666666667,1.73333333333
103,2015/7/10 6:00,10.7,201509,466920,cwbhr,翬,2015CHAN-HOM,CHAN-HOM,10,2015-07-10 06:00:00,18.3,18.3,28.5,31.5,10.7,10.7,10.7,6.1,4.75,2.625
104,2015/7/10 7:00,12.0,201509,466920,cwbhr,翬,2015CHAN-HOM,CHAN-HOM,10,2015-07-10 07:00:00,29.5,29.5,31.7,42.5,12.0,12.0,12.0,9.83333333333,5.28333333333,3.54166666667
105,2015/7/10 8:00,2.5,201509,466920,cwbhr,翬,2015CHAN-HOM,CHAN-HOM,10,2015-07-10 08:00:00,25.2,25.2,33.5,45.0,12.0,12.0,12.0,8.4,5.58333333333,3.75
106,2015/7/10 9:00,1.0,201509,466920,cwbhr,翬,2015CHAN-HOM,CHAN-HOM,10,2015-07-10 09:00:00,15.5,15.5,33.8,46.0,12.0,12.0,12.0,5.16666666667,5.63333333333,3.83333333333
107,2015/7/10 10:00,2.0,201509,466920,cwbhr,翬,2015CHAN-HOM,CHAN-HOM,10,2015-07-10 10:00:00,5.5,5.5,35.0,47.5,2.5,12.0,12.0,1.83333333333,5.83333333333,3.95833333333
108,2015/7/10 11:00,1.5,201509,466920,cwbhr,翬,2015CHAN-HOM,CHAN-HOM,10,2015-07-10 11:00:00,4.5,4.5,29.7,47.5,2.0,12.0,12.0,1.5,4.95,3.95833333333
109,2015/7/10 12:00,0.8,201509,466920,cwbhr,翬,2015CHAN-HOM,CHAN-HOM,10,2015-07-10 12:00:00,4.3,4.3,19.8,48.3,2.0,12.0,12.0,1.43333333333,3.3,4.025
110,2015/7/10 13:00,5.0,201509,466920,cwbhr,翬,2015CHAN-HOM,CHAN-HOM,10,2015-07-10 13:00:00,7.3,7.3,12.8,44.5,5.0,5.0,12.0,2.43333333333,2.13333333333,3.70833333333
111,2015/7/10 14:00,5.5,201509,466920,cwbhr,翬,2015CHAN-HOM,CHAN-HOM,10,2015-07-10 14:00:00,11.3,11.3,15.8,49.3,5.5,5.5,12.0,3.76666666667,2.63333333333,4.10833333333
112,2015/7/10 15:00,0.9,201509,466920,cwbhr,翬,2015CHAN-HOM,CHAN-HOM,10,2015-07-10 15:00:00,11.4,11.4,15.7,49.5,5.5,5.5,12.0,3.8,2.61666666667,4.125
113,2015/7/10 16:00,3.5,201509,466920,cwbhr,翬,2015CHAN-HOM,CHAN-HOM,10,2015-07-10 16:00:00,9.9,9.9,17.2,52.2,5.5,5.5,12.0,3.3,2.86666666667,4.35
114,2015/7/10 17:00,7.0,201509,466920,cwbhr,翬,2015CHAN-HOM,CHAN-HOM,10,2015-07-10 17:00:00,11.4,11.4,22.7,52.4,7.0,7.0,12.0,3.8,3.78333333333,4.36666666667
115,2015/7/10 18:00,8.5,201509,466920,cwbhr,翬,2015CHAN-HOM,CHAN-HOM,10,2015-07-10 18:00:00,19.0,19.0,30.4,50.2,8.5,8.5,12.0,6.33333333333,5.06666666667,4.18333333333
116,2015/7/10 19:00,4.0,201509,466920,cwbhr,翬,2015CHAN-HOM,CHAN-HOM,10,2015-07-10 19:00:00,19.5,19.5,29.4,42.2,8.5,8.5,8.5,6.5,4.9,3.51666666667
117,2015/7/10 20:00,3.5,201509,466920,cwbhr,翬,2015CHAN-HOM,CHAN-HOM,10,2015-07-10 20:00:00,16.0,16.0,27.4,43.2,8.5,8.5,8.5,5.33333333333,4.56666666667,3.6
118,2015/7/10 21:00,3.0,201509,466920,cwbhr,翬,2015CHAN-HOM,CHAN-HOM,10,2015-07-10 21:00:00,10.5,10.5,29.5,45.2,4.0,8.5,8.5,3.5,4.91666666667,3.76666666667
119,2015/7/10 22:00,1.5,201509,466920,cwbhr,翬,2015CHAN-HOM,CHAN-HOM,10,2015-07-10 22:00:00,8.0,8.0,27.5,44.7,3.5,8.5,8.5,2.66666666667,4.58333333333,3.725
120,2015/7/10 23:00,0.3,201509,466920,cwbhr,翬,2015CHAN-HOM,CHAN-HOM,10,2015-07-10 23:00:00,4.8,4.8,20.8,43.5,3.0,8.5,8.5,1.6,3.46666666667,3.625
121,2015/7/9 7:00,0.7,201509,466930,cwbhr,翬,2015CHAN-HOM,CHAN-HOM,9,2015-07-09 07:00:00,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.233333333333,0.116666666667,0.0583333333333
